 4.275	 4.275	 1.000	 2.623	 6.568
 4.300	 4.300	 1.000	 2.784	 6.319
 4.325	 4.325	 1.000	 2.939	 6.071
 4.350	 4.350	 1.000	 3.087	 5.823
 4.375	 4.375	 1.000	 3.230	 5.574
 4.400	 4.400	 1.000	 3.366	 5.326
 4.425	 4.425	 1.000	 3.496	 5.078
 4.450	 4.450	 1.000	 3.620	 4.829
 4.475	 4.475	 1.000	 3.738	 4.581
 4.500	 4.500	 1.000	 3.849	 4.332
 4.525	 4.525	 1.000	 3.954	 4.084
 4.550	 4.550	 1.000	 4.053	 3.836
 4.575	 4.575	 1.000	 4.146	 3.587
 4.600	 4.600	 1.000	 4.233	 3.339
 4.625	 4.625	 1.000	 4.313	 3.091
 4.650	 4.650	 1.000	 4.387	 2.842
 4.675	 4.675	 1.000	 4.455	 2.594
 4.700	 4.700	 1.000	 4.517	 2.346
 4.725	 4.725	 1.000	 4.572	 2.097
 4.750	 4.750	 1.000	 4.622	 1.849
 4.775	 4.775	 1.000	 4.665	 1.601
 4.800	 4.800	 1.000	 4.702	 1.352
 4.825	 4.825	 1.000	 4.733	 1.104
 4.850	 4.850	 1.000	 4.757	 0.856
 4.875	 4.875	 1.000	 4.775	 0.607
 4.900	 4.900	 1.000	 4.788	 0.359
 4.925	 4.925	 1.000	 4.793	 0.111
 4.950	 4.950	 1.000	 4.793	-0.138
 4.975	 4.975	 1.000	 4.787	-0.386
 5.000	 5.000	 1.000	 4.774	-0.634
 5.025	 5.025	 1.000	 4.755	-0.883
 5.050	 5.050	 1.000	 4.730	-1.131
 5.075	 5.075	 1.000	 4.698	-1.379
 5.100	 5.100	 1.000	 4.661	-1.628
 5.125	 5.125	 1.000	 4.617	-1.876
 5.150	 5.150	 1.000	 4.567	-2.124
 5.175	 5.175	 1.000	 4.511	-2.373
 5.200	 5.200	 1.000	 4.448	-2.621
 5.225	 5.225	 1.000	 4.380	-2.869
 5.250	 5.250	 1.000	 4.305	-3.118
 5.275	 5.275	 1.000	 4.224	-3.366
 5.300	 5.300	 1.000	 4.137	-3.614
 5.325	 5.325	 1.000	 4.043	-3.863
 5.350	 5.350	 1.000	 3.944	-4.111
 5.375	 5.375	 1.000	 3.838	-4.359
 5.400	 5.400	 1.000	 3.726	-4.608
 5.425	 5.425	 1.000	 3.607	-4.856
 5.450	 5.450	 1.000	 3.483	-5.104
 5.475	 5.475	 1.000	 3.352	-5.353
 5.500	 5.500	 1.000	 3.215	-5.601
 5.525	 5.525	 1.000	 3.072	-5.850
 5.550	 5.550	 1.000	 2.923	-6.098
 5.575	 5.575	 1.000	 2.767	-6.346
 5.600	 5.600	 1.000	 2.605	-6.595
 5.625	 5.625	 1.000	 2.438	-6.843
 5.650	 5.650	 1.000	 2.263	 5.474
 5.675	 5.675	 1.000	 2.397	 5.226
 5.700	 5.700	 1.000	 2.525	 4.978
 5.725	 5.725	 1.000	 2.646	 4.729
 5.750	 5.750	 1.000	 2.761	 4.481
 5.775	 5.775	 1.000	 2.870	 4.233
 5.800	 5.800	 1.000	 2.973	 3.984
 5.825	 5.825	 1.000	 3.069	 3.736
 5.850	 5.850	 1.000	 3.160	 3.488
 5.875	 5.875	 1.000	 3.244	 3.239
 5.900	 5.900	 1.000	 3.322	 2.991
 5.925	 5.925	 1.000	 3.393	 2.743
 5.950	 5.950	 1.000	 3.459	 2.494
 5.975	 5.975	 1.000	 3.518	 2.246
 6.000	 6.000	 1.000	 3.571	 1.998
 6.025	 6.025	 1.000	 3.618	 1.749
 6.050	 6.050	 1.000	 3.659	 1.501
 6.075	 6.075	 1.000	 3.693	 1.252
 6.100	 6.100	 1.000	 3.721	 1.004
 6.125	 6.125	 1.000	 3.743	 0.756
 6.150	 6.150	 1.000	 3.759	 0.507
 6.175	 6.175	 1.000	 3.769	 0.259
 6.200	 6.200	 1.000	 3.772	 0.011
 6.225	 6.225	 1.000	 3.769	-0.238
 6.250	 6.250	 1.000	 3.760	-0.486
 6.275	 6.275	 1.000	 3.745	-0.734
 6.300	 6.300	 1.000	 3.723	-0.983
 6.325	 6.325	 1.000	 3.696	-1.231
 6.350	 6.350	 1.000	 3.662	-1.479
 6.375	 6.375	 1.000	 3.622	-1.728
 6.400	 6.400	 1.000	 3.576	-1.976
 6.425	 6.425	 1.000	 3.523	-2.224
 6.450	 6.450	 1.000	 3.464	-2.473
 6.475	 6.475	 1.000	 3.400	-2.721
 6.500	 6.500	 1.000	 3.328	-2.969
 6.525	 6.525	 1.000	 3.251	-3.218
 6.550	 6.550	 1.000	 3.168	-3.466
 6.575	 6.575	 1.000	 3.078	-3.714
 6.600	 6.600	 1.000	 2.982	-3.963
 6.625	 6.625	 1.000	 2.880	-4.211
 6.650	 6.650	 1.000	 2.771	-4.459
 6.675	 6.675	 1.000	 2.657	-4.708
 6.700	 6.700	 1.000	 2.536	-4.956
 6.725	 6.725	 1.000	 2.409	-5.204
 6.750	 6.750	 1.000	 2.276	-5.453
 6.775	 6.775	 1.000	 2.136	-5.701
 6.800	 6.800	 1.000	 1.991	-5.949
 6.825	 6.825	 1.000	 1.839	 4.760
 6.850	 6.850	 1.000	 1.955	 4.511
 6.875	 6.875	 1.000	 2.065	 4.263
 6.900	 6.900	 1.000	 2.168	 4.014
 6.925	 6.925	 1.000	 2.265	 3.766
 6.950	 6.950	 1.000	 2.356	 3.518
 6.975	 6.975	 1.000	 2.441	 3.269
 7.000	 7.000	 1.000	 2.520	 3.021
 7.025	 7.025	 1.000	 2.592	 2.773
 7.050	 7.050	 1.000	 2.658	 2.524
 7.075	 7.075	 1.000	 2.719	 2.276
 7.100	 7.100	 1.000	 2.772	 2.028
 7.125	 7.125	 1.000	 2.820	 1.779
 7.150	 7.150	 1.000	 2.861	 1.531
 7.175	 7.175	 1.000	 2.897	 1.283
 7.200	 7.200	 1.000	 2.925	 1.034
 7.225	 7.225	 1.000	 2.948	 0.786
 7.250	 7.250	 1.000	 2.965	 0.538
 7.275	 7.275	 1.000	 2.975	 0.289
 7.300	 7.300	 1.000	 2.979	 0.041
 7.325	 7.325	 1.000	 2.977	-0.207
 7.350	 7.350	 1.000	 2.969	-0.456
 7.375	 7.375	 1.000	 2.954	-0.704
 7.400	 7.400	 1.000	 2.934	-0.952
 7.425	 7.425	 1.000	 2.907	-1.201
 7.450	 7.450	 1.000	 2.874	-1.449
 7.475	 7.475	 1.000	 2.834	-1.697
